vtx-B03-n5-n3-n1	Δ = -5	bi.bi = -3	b0.bi = -1	2 x (irr-B3-8)
vtx-B03-279-164-38	Δ = 279	bi.bi = 164	b0.bi = 38	4 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-189)
vtx-B03-280-23-15	Δ = 280	bi.bi = 23	b0.bi = 15	16 x (irr-B3-7) + 14 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-280-39-19	Δ = 280	bi.bi = 39	b0.bi = 19	10 x (irr-B3-7) + 8 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-280-40-20	Δ = 280	bi.bi = 40	b0.bi = 20	10 x (irr-B3-7) + 11 x (irr-B3-21)
vtx-B03-280-44-20	Δ = 280	bi.bi = 44	b0.bi = 20	8 x (irr-B3-7) + 8 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-280-55-23	Δ = 280	bi.bi = 55	b0.bi = 23	4 x (irr-B3-7) + 2 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-280-60-24	Δ = 280	bi.bi = 60	b0.bi = 24	2 x (irr-B3-7) + 2 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-280-65-25	Δ = 280	bi.bi = 65	b0.bi = 25	2 x (irr-B3-8) + 6 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-280-100-30	Δ = 280	bi.bi = 100	b0.bi = 30	6 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-281-15-13	Δ = 281	bi.bi = 15	b0.bi = 13	12 x (irr-B3-7) + 22 x (irr-B3-8) + 2 x (irr-B3-21)
vtx-B03-281-31-17	Δ = 281	bi.bi = 31	b0.bi = 17	6 x (irr-B3-7) + 16 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-281-36-18	Δ = 281	bi.bi = 36	b0.bi = 18	4 x (irr-B3-7) + 16 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-281-44-20	Δ = 281	bi.bi = 44	b0.bi = 20	19 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-281-47-21	Δ = 281	bi.bi = 47	b0.bi = 21	10 x (irr-B3-8) + 6 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-281-49-21	Δ = 281	bi.bi = 49	b0.bi = 21	17 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-281-79-25	Δ = 281	bi.bi = 79	b0.bi = 25	18 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-281-84-26	Δ = 281	bi.bi = 84	b0.bi = 26	16 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-281-156-36	Δ = 281	bi.bi = 156	b0.bi = 36	7 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-281-161-37	Δ = 281	bi.bi = 161	b0.bi = 37	5 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-189)
vtx-B03-282-28-16	Δ = 282	bi.bi = 28	b0.bi = 16	24 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-282-36-18	Δ = 282	bi.bi = 36	b0.bi = 18	15 x (irr-B3-7) + 10 x (irr-B3-8) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-282-37-19	Δ = 282	bi.bi = 37	b0.bi = 19	15 x (irr-B3-7) + 2 x (irr-B3-8) + 7 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-282-41-19	Δ = 282	bi.bi = 41	b0.bi = 19	13 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-282-52-22	Δ = 282	bi.bi = 52	b0.bi = 22	9 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-282-57-23	Δ = 282	bi.bi = 57	b0.bi = 23	7 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-282-62-24	Δ = 282	bi.bi = 62	b0.bi = 24	5 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-282-76-24	Δ = 282	bi.bi = 76	b0.bi = 24	12 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-282-92-28	Δ = 282	bi.bi = 92	b0.bi = 28	6 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-282-97-29-a	Δ = 282	bi.bi = 97	b0.bi = 29	5 x (irr-B3-7) + 2 x (irr-B3-8) + 2 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-282-97-29-b	Δ = 282	bi.bi = 97	b0.bi = 29	4 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-282-126-32	Δ = 282	bi.bi = 126	b0.bi = 32	5 x (irr-B3-7) + 6 x (irr-B3-8) + 4 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-282-132-34	Δ = 282	bi.bi = 132	b0.bi = 34	4 x (irr-B3-7) + 2 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-282-153-35	Δ = 282	bi.bi = 153	b0.bi = 35	1 x (irr-B3-7) + 10 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-189)
vtx-B03-282-206-40	Δ = 282	bi.bi = 206	b0.bi = 40	7 x (irr-B3-7) + 4 x (irr-B3-8) + 2 x (irr-B3-27) + 1 x (irr-B3-168b)
vtx-B03-283-28-16	Δ = 283	bi.bi = 28	b0.bi = 16	11 x (irr-B3-7) + 18 x (irr-B3-8) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-283-29-17	Δ = 283	bi.bi = 29	b0.bi = 17	11 x (irr-B3-7) + 10 x (irr-B3-8) + 7 x (irr-B3-21)
vtx-B03-283-33-17	Δ = 283	bi.bi = 33	b0.bi = 17	9 x (irr-B3-7) + 18 x (irr-B3-8) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-283-44-20	Δ = 283	bi.bi = 44	b0.bi = 20	5 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-283-45-21	Δ = 283	bi.bi = 45	b0.bi = 21	5 x (irr-B3-7) + 4 x (irr-B3-8) + 9 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-283-49-21	Δ = 283	bi.bi = 49	b0.bi = 21	3 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-283-50-22	Δ = 283	bi.bi = 50	b0.bi = 22	3 x (irr-B3-7) + 4 x (irr-B3-8) + 9 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-283-54-22	Δ = 283	bi.bi = 54	b0.bi = 22	1 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-283-89-27-a	Δ = 283	bi.bi = 89	b0.bi = 27	1 x (irr-B3-7) + 10 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-283-89-27-b	Δ = 283	bi.bi = 89	b0.bi = 27	12 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-284-20-14	Δ = 284	bi.bi = 20	b0.bi = 14	7 x (irr-B3-7) + 26 x (irr-B3-8) + 1 x (irr-B3-48)
vtx-B03-284-25-15	Δ = 284	bi.bi = 25	b0.bi = 15	5 x (irr-B3-7) + 26 x (irr-B3-8) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-284-34-18	Δ = 284	bi.bi = 34	b0.bi = 18	20 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-284-36-18	Δ = 284	bi.bi = 36	b0.bi = 18	1 x (irr-B3-7) + 20 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-284-65-25	Δ = 284	bi.bi = 65	b0.bi = 25	8 x (irr-B3-7) + 3 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-284-70-26	Δ = 284	bi.bi = 70	b0.bi = 26	6 x (irr-B3-7) + 1 x (irr-B3-27) + 4 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-284-75-27	Δ = 284	bi.bi = 75	b0.bi = 27	4 x (irr-B3-7) + 2 x (irr-B3-27) + 5 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-284-80-28	Δ = 284	bi.bi = 80	b0.bi = 28	2 x (irr-B3-7) + 3 x (irr-B3-27) + 6 x (irr-B3-35)
vtx-B03-284-100-30	Δ = 284	bi.bi = 100	b0.bi = 30	7 x (irr-B3-7) + 3 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-284-105-31	Δ = 284	bi.bi = 105	b0.bi = 31	5 x (irr-B3-7) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-284-110-32	Δ = 284	bi.bi = 110	b0.bi = 32	3 x (irr-B3-7) + 2 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-284-115-33	Δ = 284	bi.bi = 115	b0.bi = 33	1 x (irr-B3-7) + 3 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-284-150-38	Δ = 284	bi.bi = 150	b0.bi = 38	3 x (irr-B3-27) + 2 x (irr-B3-112a)
vtx-B03-285-17-13	Δ = 285	bi.bi = 17	b0.bi = 13	1 x (irr-B3-7) + 34 x (irr-B3-8) + 1 x (irr-B3-27)
vtx-B03-285-26-16	Δ = 285	bi.bi = 26	b0.bi = 16	16 x (irr-B3-7) + 12 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-285-42-20	Δ = 285	bi.bi = 42	b0.bi = 20	10 x (irr-B3-7) + 6 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-285-47-21	Δ = 285	bi.bi = 47	b0.bi = 21	8 x (irr-B3-7) + 6 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-285-57-23	Δ = 285	bi.bi = 57	b0.bi = 23	4 x (irr-B3-7) + 8 x (irr-B3-8) + 2 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-285-58-24	Δ = 285	bi.bi = 58	b0.bi = 24	4 x (irr-B3-7) + 7 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-285-62-24	Δ = 285	bi.bi = 62	b0.bi = 24	2 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-285-63-25	Δ = 285	bi.bi = 63	b0.bi = 25	2 x (irr-B3-7) + 7 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-285-67-25	Δ = 285	bi.bi = 67	b0.bi = 25	8 x (irr-B3-8) + 2 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-285-68-26	Δ = 285	bi.bi = 68	b0.bi = 26	7 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-285-97-29	Δ = 285	bi.bi = 97	b0.bi = 29	1 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-285-102-30	Δ = 285	bi.bi = 102	b0.bi = 30	6 x (irr-B3-8) + 3 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-286-18-14	Δ = 286	bi.bi = 18	b0.bi = 14	12 x (irr-B3-7) + 20 x (irr-B3-8) + 3 x (irr-B3-21)
vtx-B03-286-34-18	Δ = 286	bi.bi = 34	b0.bi = 18	6 x (irr-B3-7) + 14 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-286-39-19	Δ = 286	bi.bi = 39	b0.bi = 19	4 x (irr-B3-7) + 14 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-286-47-21	Δ = 286	bi.bi = 47	b0.bi = 21	19 x (irr-B3-7) + 1 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-286-49-21	Δ = 286	bi.bi = 49	b0.bi = 21	16 x (irr-B3-8) + 1 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-286-50-22	Δ = 286	bi.bi = 50	b0.bi = 22	8 x (irr-B3-8) + 7 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-286-52-22	Δ = 286	bi.bi = 52	b0.bi = 22	17 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-286-82-26	Δ = 286	bi.bi = 82	b0.bi = 26	18 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-286-87-27	Δ = 286	bi.bi = 87	b0.bi = 27	16 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-286-159-37	Δ = 286	bi.bi = 159	b0.bi = 37	7 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-48) + 1 x (irr-B3-189)
vtx-B03-286-164-38	Δ = 286	bi.bi = 164	b0.bi = 38	5 x (irr-B3-7) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-189)
vtx-B03-287-31-17	Δ = 287	bi.bi = 31	b0.bi = 17	22 x (irr-B3-8) + 5 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-287-39-19	Δ = 287	bi.bi = 39	b0.bi = 19	15 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-287-40-20	Δ = 287	bi.bi = 40	b0.bi = 20	15 x (irr-B3-7) + 8 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-287-44-20	Δ = 287	bi.bi = 44	b0.bi = 20	13 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-287-55-23	Δ = 287	bi.bi = 55	b0.bi = 23	9 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-287-60-24	Δ = 287	bi.bi = 60	b0.bi = 24	7 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-287-65-25	Δ = 287	bi.bi = 65	b0.bi = 25	5 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-287-79-25	Δ = 287	bi.bi = 79	b0.bi = 25	12 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-287-95-29	Δ = 287	bi.bi = 95	b0.bi = 29	6 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-287-100-30-a	Δ = 287	bi.bi = 100	b0.bi = 30	5 x (irr-B3-7) + 3 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-287-100-30-b	Δ = 287	bi.bi = 100	b0.bi = 30	4 x (irr-B3-7) + 2 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-287-129-33	Δ = 287	bi.bi = 129	b0.bi = 33	5 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-21) + 4 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-287-135-35	Δ = 287	bi.bi = 135	b0.bi = 35	4 x (irr-B3-7) + 3 x (irr-B3-21) + 1 x (irr-B3-105) + 1 x (irr-B3-112a)
vtx-B03-287-156-36	Δ = 287	bi.bi = 156	b0.bi = 36	1 x (irr-B3-7) + 8 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-189)
vtx-B03-287-209-41	Δ = 287	bi.bi = 209	b0.bi = 41	7 x (irr-B3-7) + 2 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-168b)
vtx-B03-288-31-17	Δ = 288	bi.bi = 31	b0.bi = 17	11 x (irr-B3-7) + 16 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-288-32-18	Δ = 288	bi.bi = 32	b0.bi = 18	11 x (irr-B3-7) + 8 x (irr-B3-8) + 8 x (irr-B3-21)
vtx-B03-288-36-18	Δ = 288	bi.bi = 36	b0.bi = 18	9 x (irr-B3-7) + 16 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-288-47-21	Δ = 288	bi.bi = 47	b0.bi = 21	5 x (irr-B3-7) + 10 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-288-48-22	Δ = 288	bi.bi = 48	b0.bi = 22	5 x (irr-B3-7) + 2 x (irr-B3-8) + 10 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-288-52-22	Δ = 288	bi.bi = 52	b0.bi = 22	3 x (irr-B3-7) + 10 x (irr-B3-8) + 3 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-288-53-23	Δ = 288	bi.bi = 53	b0.bi = 23	3 x (irr-B3-7) + 2 x (irr-B3-8) + 10 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-288-57-23	Δ = 288	bi.bi = 57	b0.bi = 23	1 x (irr-B3-7) + 10 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-288-92-28-a	Δ = 288	bi.bi = 92	b0.bi = 28	10 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-288-92-28-b	Δ = 288	bi.bi = 92	b0.bi = 28	1 x (irr-B3-7) + 8 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-105)
vtx-B03-289-23-15	Δ = 289	bi.bi = 23	b0.bi = 15	7 x (irr-B3-7) + 24 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-289-28-16	Δ = 289	bi.bi = 28	b0.bi = 16	5 x (irr-B3-7) + 24 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-289-37-19	Δ = 289	bi.bi = 37	b0.bi = 19	20 x (irr-B3-7) + 2 x (irr-B3-8) + 4 x (irr-B3-21) + 2 x (irr-B3-35)
vtx-B03-289-39-19	Δ = 289	bi.bi = 39	b0.bi = 19	1 x (irr-B3-7) + 18 x (irr-B3-8) + 3 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-290-20-14	Δ = 290	bi.bi = 20	b0.bi = 14	1 x (irr-B3-7) + 32 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-290-29-17	Δ = 290	bi.bi = 29	b0.bi = 17	16 x (irr-B3-7) + 10 x (irr-B3-8) + 4 x (irr-B3-21) + 1 x (irr-B3-35)
vtx-B03-290-45-21	Δ = 290	bi.bi = 45	b0.bi = 21	10 x (irr-B3-7) + 4 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-290-50-22	Δ = 290	bi.bi = 50	b0.bi = 22	8 x (irr-B3-7) + 4 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-35)
vtx-B03-290-60-24	Δ = 290	bi.bi = 60	b0.bi = 24	4 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-290-65-25	Δ = 290	bi.bi = 65	b0.bi = 25	2 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-290-70-26	Δ = 290	bi.bi = 70	b0.bi = 26	6 x (irr-B3-8) + 1 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-290-100-30	Δ = 290	bi.bi = 100	b0.bi = 30	1 x (irr-B3-7) + 6 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-27) + 2 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-290-105-31	Δ = 290	bi.bi = 105	b0.bi = 31	4 x (irr-B3-8) + 1 x (irr-B3-21) + 3 x (irr-B3-35) + 1 x (irr-B3-48) + 1 x (irr-B3-105)
vtx-B03-291-21-15	Δ = 291	bi.bi = 21	b0.bi = 15	12 x (irr-B3-7) + 18 x (irr-B3-8) + 4 x (irr-B3-21)
vtx-B03-291-34-18	Δ = 291	bi.bi = 34	b0.bi = 18	25 x (irr-B3-7) + 4 x (irr-B3-8) + 3 x (irr-B3-35)
vtx-B03-291-37-19	Δ = 291	bi.bi = 37	b0.bi = 19	6 x (irr-B3-7) + 12 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-48)
vtx-B03-291-42-20	Δ = 291	bi.bi = 42	b0.bi = 20	4 x (irr-B3-7) + 12 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-35)
vtx-B03-291-52-22	Δ = 291	bi.bi = 52	b0.bi = 22	14 x (irr-B3-8) + 1 x (irr-B3-21) + 1 x (irr-B3-35) + 3 x (irr-B3-48)
vtx-B03-291-53-23	Δ = 291	bi.bi = 53	b0.bi = 23	6 x (irr-B3-8) + 8 x (irr-B3-21) + 2 x (irr-B3-48)
vtx-B03-291-69-23	Δ = 291	bi.bi = 69	b0.bi = 23	24 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-112a)
vtx-B03-291-119-31	Δ = 291	bi.bi = 119	b0.bi = 31	17 x (irr-B3-7) + 3 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-291-146-34	Δ = 291	bi.bi = 146	b0.bi = 34	13 x (irr-B3-7) + 4 x (irr-B3-8) + 1 x (irr-B3-189)
vtx-B03-292-26-16	Δ = 292	bi.bi = 26	b0.bi = 16	21 x (irr-B3-7) + 12 x (irr-B3-8) + 2 x (irr-B3-35)
vtx-B03-292-34-18	Δ = 292	bi.bi = 34	b0.bi = 18	20 x (irr-B3-8) + 6 x (irr-B3-21) + 1 x (irr-B3-27)
vtx-B03-292-42-20	Δ = 292	bi.bi = 42	b0.bi = 20	15 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 2 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-292-47-21	Δ = 292	bi.bi = 47	b0.bi = 21	13 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35)
vtx-B03-292-58-24	Δ = 292	bi.bi = 58	b0.bi = 24	9 x (irr-B3-7) + 4 x (irr-B3-21) + 2 x (irr-B3-35) + 2 x (irr-B3-48)
vtx-B03-292-63-25	Δ = 292	bi.bi = 63	b0.bi = 25	7 x (irr-B3-7) + 4 x (irr-B3-21) + 1 x (irr-B3-27) + 3 x (irr-B3-35) + 1 x (irr-B3-48)
vtx-B03-292-68-26	Δ = 292	bi.bi = 68	b0.bi = 26	5 x (irr-B3-7) + 4 x (irr-B3-21) + 2 x (irr-B3-27) + 4 x (irr-B3-35)
vtx-B03-292-82-26	Δ = 292	bi.bi = 82	b0.bi = 26	12 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-112a)
vtx-B03-292-98-30	Δ = 292	bi.bi = 98	b0.bi = 30	6 x (irr-B3-7) + 4 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-48) + 1 x (irr-B3-112a)
vtx-B03-292-103-31	Δ = 292	bi.bi = 103	b0.bi = 31	4 x (irr-B3-7) + 4 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-35) + 1 x (irr-B3-112a)
vtx-B03-292-132-34	Δ = 292	bi.bi = 132	b0.bi = 34	5 x (irr-B3-7) + 2 x (irr-B3-8) + 2 x (irr-B3-21) + 4 x (irr-B3-27) + 1 x (irr-B3-112b)
vtx-B03-292-159-37	Δ = 292	bi.bi = 159	b0.bi = 37	1 x (irr-B3-7) + 6 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-27) + 1 x (irr-B3-189)
vtx-B03-292-212-42	Δ = 292	bi.bi = 212	b0.bi = 42	7 x (irr-B3-7) + 2 x (irr-B3-21) + 2 x (irr-B3-27) + 1 x (irr-B3-168b)
vtx-B03-293-18-14	Δ = 293	bi.bi = 18	b0.bi = 14	17 x (irr-B3-7) + 20 x (irr-B3-8) + 1 x (irr-B3-35)
vtx-B03-293-34-18	Δ = 293	bi.bi = 34	b0.bi = 18	11 x (irr-B3-7) + 14 x (irr-B3-8) + 2 x (irr-B3-21) + 1 x (irr-B3-35) + 1 x (irr-B3-48)
