vtx-A07-n27-n1-n1	Δ = -27	bi.bi = -1	b0.bi = -1	1 x (irr-A7-36)
vtx-A07-713-19-21	Δ = 713	bi.bi = 19	b0.bi = 21	48 x (irr-A7-8) + 9 x (irr-A7-28) + 2 x (irr-A7-70)
vtx-A07-713-20-22	Δ = 713	bi.bi = 20	b0.bi = 22	34 x (irr-A7-8) + 14 x (irr-A7-28) + 2 x (irr-A7-56)
vtx-A07-713-26-24	Δ = 713	bi.bi = 26	b0.bi = 24	41 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-56) + 2 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-713-27-25-a	Δ = 713	bi.bi = 27	b0.bi = 25	25 x (irr-A7-8) + 11 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-713-27-25-b	Δ = 713	bi.bi = 27	b0.bi = 25	27 x (irr-A7-8) + 7 x (irr-A7-28) + 3 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-713-28-26	Δ = 713	bi.bi = 28	b0.bi = 26	11 x (irr-A7-8) + 16 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56)
vtx-A07-713-30-26	Δ = 713	bi.bi = 30	b0.bi = 26	31 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-36) + 7 x (irr-A7-56)
vtx-A07-713-34-28-a	Δ = 713	bi.bi = 34	b0.bi = 28	20 x (irr-A7-8) + 4 x (irr-A7-56) + 4 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-713-34-28-b	Δ = 713	bi.bi = 34	b0.bi = 28	18 x (irr-A7-8) + 4 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 2 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-713-34-28-c	Δ = 713	bi.bi = 34	b0.bi = 28	16 x (irr-A7-8) + 8 x (irr-A7-28) + 4 x (irr-A7-36) + 4 x (irr-A7-70)
vtx-A07-713-35-29-a	Δ = 713	bi.bi = 35	b0.bi = 29	2 x (irr-A7-8) + 13 x (irr-A7-28) + 4 x (irr-A7-36) + 2 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-713-35-29-b	Δ = 713	bi.bi = 35	b0.bi = 29	6 x (irr-A7-8) + 5 x (irr-A7-28) + 6 x (irr-A7-56) + 4 x (irr-A7-63)
vtx-A07-713-35-29-c	Δ = 713	bi.bi = 35	b0.bi = 29	4 x (irr-A7-8) + 9 x (irr-A7-28) + 2 x (irr-A7-36) + 4 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-713-38-30	Δ = 713	bi.bi = 38	b0.bi = 30	8 x (irr-A7-8) + 3 x (irr-A7-28) + 5 x (irr-A7-36) + 8 x (irr-A7-56)
vtx-A07-713-39-29-a	Δ = 713	bi.bi = 39	b0.bi = 29	21 x (irr-A7-8) + 9 x (irr-A7-28) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-713-39-29-b	Δ = 713	bi.bi = 39	b0.bi = 29	20 x (irr-A7-8) + 9 x (irr-A7-28) + 1 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-713-40-30-a	Δ = 713	bi.bi = 40	b0.bi = 30	7 x (irr-A7-8) + 14 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-216)
vtx-A07-713-40-30-b	Δ = 713	bi.bi = 40	b0.bi = 30	6 x (irr-A7-8) + 14 x (irr-A7-28) + 3 x (irr-A7-56) + 1 x (irr-A7-168)
vtx-A07-713-41-31	Δ = 713	bi.bi = 41	b0.bi = 31	9 x (irr-A7-8) + 1 x (irr-A7-28) + 4 x (irr-A7-36) + 1 x (irr-A7-56) + 2 x (irr-A7-63) + 5 x (irr-A7-70)
vtx-A07-713-46-32-a	Δ = 713	bi.bi = 46	b0.bi = 32	13 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-56) + 2 x (irr-A7-63) + 3 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-713-46-32-b	Δ = 713	bi.bi = 46	b0.bi = 32	14 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-56) + 2 x (irr-A7-63) + 3 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-713-46-32-c	Δ = 713	bi.bi = 46	b0.bi = 32	11 x (irr-A7-8) + 6 x (irr-A7-28) + 2 x (irr-A7-36) + 4 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-713-47-33	Δ = 713	bi.bi = 47	b0.bi = 33	7 x (irr-A7-28) + 3 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-713-50-34-a	Δ = 713	bi.bi = 50	b0.bi = 34	4 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-36) + 7 x (irr-A7-56) + 1 x (irr-A7-216)
vtx-A07-713-50-34-b	Δ = 713	bi.bi = 50	b0.bi = 34	3 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-36) + 8 x (irr-A7-56) + 1 x (irr-A7-168)
vtx-A07-713-58-36	Δ = 713	bi.bi = 58	b0.bi = 36	6 x (irr-A7-8) + 4 x (irr-A7-28) + 4 x (irr-A7-70) + 2 x (irr-A7-168)
vtx-A07-713-70-38-a	Δ = 713	bi.bi = 70	b0.bi = 38	18 x (irr-A7-8) + 1 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-420)
vtx-A07-713-70-38-b	Δ = 713	bi.bi = 70	b0.bi = 38	18 x (irr-A7-8) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-713-78-38	Δ = 713	bi.bi = 78	b0.bi = 38	27 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-56) + 1 x (irr-A7-336)
vtx-A07-713-86-42-a	Δ = 713	bi.bi = 86	b0.bi = 42	17 x (irr-A7-8) + 1 x (irr-A7-28) + 3 x (irr-A7-36) + 1 x (irr-A7-504)
vtx-A07-713-86-42-b	Δ = 713	bi.bi = 86	b0.bi = 42	4 x (irr-A7-8) + 4 x (irr-A7-28) + 2 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-336)
vtx-A07-713-98-46	Δ = 713	bi.bi = 98	b0.bi = 46	2 x (irr-A7-28) + 3 x (irr-A7-56) + 1 x (irr-A7-216) + 1 x (irr-A7-336)
vtx-A07-714-26-24	Δ = 714	bi.bi = 26	b0.bi = 24	41 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-714-27-25	Δ = 714	bi.bi = 27	b0.bi = 25	27 x (irr-A7-8) + 8 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-714-32-28	Δ = 714	bi.bi = 32	b0.bi = 28	16 x (irr-A7-28) + 3 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-714-33-27	Δ = 714	bi.bi = 33	b0.bi = 27	32 x (irr-A7-8) + 3 x (irr-A7-36) + 1 x (irr-A7-63) + 5 x (irr-A7-70)
vtx-A07-714-34-28-a	Δ = 714	bi.bi = 34	b0.bi = 28	18 x (irr-A7-8) + 5 x (irr-A7-28) + 3 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-714-34-28-b	Δ = 714	bi.bi = 34	b0.bi = 28	20 x (irr-A7-8) + 1 x (irr-A7-28) + 1 x (irr-A7-36) + 4 x (irr-A7-56) + 3 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-714-35-29-a	Δ = 714	bi.bi = 35	b0.bi = 29	6 x (irr-A7-8) + 6 x (irr-A7-28) + 1 x (irr-A7-36) + 6 x (irr-A7-56) + 3 x (irr-A7-63)
vtx-A07-714-35-29-b	Δ = 714	bi.bi = 35	b0.bi = 29	4 x (irr-A7-8) + 10 x (irr-A7-28) + 3 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-714-41-31	Δ = 714	bi.bi = 41	b0.bi = 31	9 x (irr-A7-8) + 2 x (irr-A7-28) + 5 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 5 x (irr-A7-70)
vtx-A07-714-46-32-a	Δ = 714	bi.bi = 46	b0.bi = 32	14 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 3 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-714-46-32-b	Δ = 714	bi.bi = 46	b0.bi = 32	13 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 3 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-714-47-33	Δ = 714	bi.bi = 47	b0.bi = 33	8 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-714-53-35-a	Δ = 714	bi.bi = 53	b0.bi = 35	4 x (irr-A7-8) + 3 x (irr-A7-36) + 1 x (irr-A7-56) + 1 x (irr-A7-63) + 5 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-714-53-35-b	Δ = 714	bi.bi = 53	b0.bi = 35	5 x (irr-A7-8) + 3 x (irr-A7-36) + 1 x (irr-A7-63) + 5 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-714-68-38	Δ = 714	bi.bi = 68	b0.bi = 38	12 x (irr-A7-28) + 1 x (irr-A7-63) + 1 x (irr-A7-378)
vtx-A07-714-83-41	Δ = 714	bi.bi = 83	b0.bi = 41	11 x (irr-A7-28) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-715-18-20	Δ = 715	bi.bi = 18	b0.bi = 20	64 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-70)
vtx-A07-715-19-21	Δ = 715	bi.bi = 19	b0.bi = 21	50 x (irr-A7-8) + 7 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-715-26-24-a	Δ = 715	bi.bi = 26	b0.bi = 24	43 x (irr-A7-8) + 3 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-715-26-24-b	Δ = 715	bi.bi = 26	b0.bi = 24	41 x (irr-A7-8) + 4 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-56) + 3 x (irr-A7-70)
vtx-A07-715-27-25-a	Δ = 715	bi.bi = 27	b0.bi = 25	27 x (irr-A7-8) + 9 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-715-27-25-b	Δ = 715	bi.bi = 27	b0.bi = 25	29 x (irr-A7-8) + 5 x (irr-A7-28) + 5 x (irr-A7-56) + 2 x (irr-A7-63)
vtx-A07-715-32-28	Δ = 715	bi.bi = 32	b0.bi = 28	17 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-715-33-27	Δ = 715	bi.bi = 33	b0.bi = 27	32 x (irr-A7-8) + 1 x (irr-A7-28) + 4 x (irr-A7-36) + 5 x (irr-A7-70)
vtx-A07-715-34-28-a	Δ = 715	bi.bi = 34	b0.bi = 28	18 x (irr-A7-8) + 6 x (irr-A7-28) + 4 x (irr-A7-36) + 2 x (irr-A7-56) + 3 x (irr-A7-70)
vtx-A07-715-34-28-b	Δ = 715	bi.bi = 34	b0.bi = 28	20 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-36) + 4 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-715-35-29-a	Δ = 715	bi.bi = 35	b0.bi = 29	4 x (irr-A7-8) + 11 x (irr-A7-28) + 4 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-70)
vtx-A07-715-35-29-b	Δ = 715	bi.bi = 35	b0.bi = 29	6 x (irr-A7-8) + 7 x (irr-A7-28) + 2 x (irr-A7-36) + 6 x (irr-A7-56) + 2 x (irr-A7-63)
vtx-A07-715-38-28-a	Δ = 715	bi.bi = 38	b0.bi = 28	36 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-56) + 3 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-715-38-28-b	Δ = 715	bi.bi = 38	b0.bi = 28	37 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-715-39-29-a	Δ = 715	bi.bi = 39	b0.bi = 29	22 x (irr-A7-8) + 7 x (irr-A7-28) + 3 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-715-39-29-b	Δ = 715	bi.bi = 39	b0.bi = 29	23 x (irr-A7-8) + 7 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-715-41-31	Δ = 715	bi.bi = 41	b0.bi = 31	9 x (irr-A7-8) + 3 x (irr-A7-28) + 6 x (irr-A7-36) + 1 x (irr-A7-56) + 5 x (irr-A7-70)
vtx-A07-715-46-32-a	Δ = 715	bi.bi = 46	b0.bi = 32	16 x (irr-A7-8) + 3 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-715-46-32-b	Δ = 715	bi.bi = 46	b0.bi = 32	15 x (irr-A7-8) + 4 x (irr-A7-56) + 2 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-715-46-32-c	Δ = 715	bi.bi = 46	b0.bi = 32	13 x (irr-A7-8) + 4 x (irr-A7-28) + 2 x (irr-A7-36) + 2 x (irr-A7-56) + 3 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-715-46-32-d	Δ = 715	bi.bi = 46	b0.bi = 32	14 x (irr-A7-8) + 4 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-56) + 3 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-715-47-33-a	Δ = 715	bi.bi = 47	b0.bi = 33	9 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-715-47-33-b	Δ = 715	bi.bi = 47	b0.bi = 33	1 x (irr-A7-8) + 5 x (irr-A7-28) + 6 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-168)
vtx-A07-715-47-33-c	Δ = 715	bi.bi = 47	b0.bi = 33	2 x (irr-A7-8) + 5 x (irr-A7-28) + 5 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-216)
vtx-A07-715-48-34	Δ = 715	bi.bi = 48	b0.bi = 34	8 x (irr-A7-36) + 7 x (irr-A7-70)
vtx-A07-715-53-35-a	Δ = 715	bi.bi = 53	b0.bi = 35	4 x (irr-A7-8) + 1 x (irr-A7-28) + 4 x (irr-A7-36) + 1 x (irr-A7-56) + 5 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-715-53-35-b	Δ = 715	bi.bi = 53	b0.bi = 35	5 x (irr-A7-8) + 1 x (irr-A7-28) + 4 x (irr-A7-36) + 5 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-715-58-36-a	Δ = 715	bi.bi = 58	b0.bi = 36	2 x (irr-A7-28) + 7 x (irr-A7-56) + 3 x (irr-A7-70) + 1 x (irr-A7-120)
vtx-A07-715-58-36-b	Δ = 715	bi.bi = 58	b0.bi = 36	8 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-56) + 3 x (irr-A7-70) + 2 x (irr-A7-168)
vtx-A07-715-58-36-c	Δ = 715	bi.bi = 58	b0.bi = 36	9 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-56) + 3 x (irr-A7-70) + 1 x (irr-A7-168) + 1 x (irr-A7-216)
vtx-A07-715-58-36-d	Δ = 715	bi.bi = 58	b0.bi = 36	10 x (irr-A7-8) + 2 x (irr-A7-28) + 3 x (irr-A7-70) + 2 x (irr-A7-216)
vtx-A07-715-68-38	Δ = 715	bi.bi = 68	b0.bi = 38	13 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-378)
vtx-A07-715-83-41	Δ = 715	bi.bi = 83	b0.bi = 41	12 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-716-25-25	Δ = 716	bi.bi = 25	b0.bi = 25	9 x (irr-A7-8) + 21 x (irr-A7-28) + 1 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-716-26-24	Δ = 716	bi.bi = 26	b0.bi = 24	43 x (irr-A7-8) + 1 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-716-27-25	Δ = 716	bi.bi = 27	b0.bi = 25	29 x (irr-A7-8) + 6 x (irr-A7-28) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-716-31-27	Δ = 716	bi.bi = 31	b0.bi = 27	16 x (irr-A7-8) + 9 x (irr-A7-28) + 3 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-716-32-28-a	Δ = 716	bi.bi = 32	b0.bi = 28	2 x (irr-A7-8) + 14 x (irr-A7-28) + 2 x (irr-A7-56) + 3 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-716-32-28-b	Δ = 716	bi.bi = 32	b0.bi = 28	18 x (irr-A7-28) + 2 x (irr-A7-36) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-716-34-28	Δ = 716	bi.bi = 34	b0.bi = 28	20 x (irr-A7-8) + 3 x (irr-A7-28) + 3 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70)
vtx-A07-716-35-29	Δ = 716	bi.bi = 35	b0.bi = 29	6 x (irr-A7-8) + 8 x (irr-A7-28) + 3 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-63)
vtx-A07-716-38-30	Δ = 716	bi.bi = 38	b0.bi = 30	9 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-56) + 5 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-716-41-31	Δ = 716	bi.bi = 41	b0.bi = 31	11 x (irr-A7-8) + 5 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-716-46-32-a	Δ = 716	bi.bi = 46	b0.bi = 32	16 x (irr-A7-8) + 1 x (irr-A7-28) + 1 x (irr-A7-36) + 3 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-716-46-32-b	Δ = 716	bi.bi = 46	b0.bi = 32	15 x (irr-A7-8) + 1 x (irr-A7-28) + 1 x (irr-A7-36) + 4 x (irr-A7-56) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-716-47-33-a	Δ = 716	bi.bi = 47	b0.bi = 33	1 x (irr-A7-8) + 6 x (irr-A7-28) + 1 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-168)
vtx-A07-716-47-33-b	Δ = 716	bi.bi = 47	b0.bi = 33	2 x (irr-A7-8) + 6 x (irr-A7-28) + 1 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-216)
vtx-A07-716-61-37	Δ = 716	bi.bi = 61	b0.bi = 37	1 x (irr-A7-8) + 1 x (irr-A7-28) + 1 x (irr-A7-63) + 8 x (irr-A7-70) + 1 x (irr-A7-120)
vtx-A07-716-67-37-a	Δ = 716	bi.bi = 67	b0.bi = 37	16 x (irr-A7-8) + 6 x (irr-A7-28) + 1 x (irr-A7-63) + 1 x (irr-A7-420)
vtx-A07-716-67-37-b	Δ = 716	bi.bi = 67	b0.bi = 37	16 x (irr-A7-8) + 5 x (irr-A7-28) + 1 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-716-82-40	Δ = 716	bi.bi = 82	b0.bi = 40	16 x (irr-A7-8) + 4 x (irr-A7-28) + 1 x (irr-A7-63) + 2 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-716-83-41	Δ = 716	bi.bi = 83	b0.bi = 41	2 x (irr-A7-8) + 9 x (irr-A7-28) + 2 x (irr-A7-56) + 1 x (irr-A7-63) + 1 x (irr-A7-336)
vtx-A07-717-18-20	Δ = 717	bi.bi = 18	b0.bi = 20	66 x (irr-A7-8) + 2 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-717-19-21	Δ = 717	bi.bi = 19	b0.bi = 21	52 x (irr-A7-8) + 5 x (irr-A7-28) + 4 x (irr-A7-56)
vtx-A07-717-25-25	Δ = 717	bi.bi = 25	b0.bi = 25	9 x (irr-A7-8) + 22 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56)
vtx-A07-717-26-24	Δ = 717	bi.bi = 26	b0.bi = 24	43 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-717-27-25	Δ = 717	bi.bi = 27	b0.bi = 25	29 x (irr-A7-8) + 7 x (irr-A7-28) + 2 x (irr-A7-36) + 5 x (irr-A7-56)
vtx-A07-717-31-27	Δ = 717	bi.bi = 31	b0.bi = 27	16 x (irr-A7-8) + 10 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-63) + 3 x (irr-A7-70)
vtx-A07-717-32-28-a	Δ = 717	bi.bi = 32	b0.bi = 28	19 x (irr-A7-28) + 3 x (irr-A7-36) + 2 x (irr-A7-70)
vtx-A07-717-32-28-b	Δ = 717	bi.bi = 32	b0.bi = 28	2 x (irr-A7-8) + 15 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-717-34-28-a	Δ = 717	bi.bi = 34	b0.bi = 28	22 x (irr-A7-8) + 2 x (irr-A7-36) + 6 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70)
vtx-A07-717-34-28-b	Δ = 717	bi.bi = 34	b0.bi = 28	20 x (irr-A7-8) + 4 x (irr-A7-28) + 4 x (irr-A7-36) + 4 x (irr-A7-56) + 2 x (irr-A7-70)
vtx-A07-717-35-29	Δ = 717	bi.bi = 35	b0.bi = 29	6 x (irr-A7-8) + 9 x (irr-A7-28) + 4 x (irr-A7-36) + 6 x (irr-A7-56)
vtx-A07-717-38-28-a	Δ = 717	bi.bi = 38	b0.bi = 28	39 x (irr-A7-8) + 2 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-717-38-30	Δ = 717	bi.bi = 38	b0.bi = 30	9 x (irr-A7-8) + 3 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 4 x (irr-A7-63) + 4 x (irr-A7-70)
vtx-A07-717-38-28-b	Δ = 717	bi.bi = 38	b0.bi = 28	38 x (irr-A7-8) + 3 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-717-39-29-a	Δ = 717	bi.bi = 39	b0.bi = 29	25 x (irr-A7-8) + 5 x (irr-A7-28) + 4 x (irr-A7-56) + 1 x (irr-A7-216)
vtx-A07-717-39-29-b	Δ = 717	bi.bi = 39	b0.bi = 29	24 x (irr-A7-8) + 5 x (irr-A7-28) + 5 x (irr-A7-56) + 1 x (irr-A7-168)
vtx-A07-717-41-31	Δ = 717	bi.bi = 41	b0.bi = 31	11 x (irr-A7-8) + 1 x (irr-A7-28) + 6 x (irr-A7-36) + 3 x (irr-A7-56) + 4 x (irr-A7-70)
vtx-A07-717-45-33	Δ = 717	bi.bi = 45	b0.bi = 33	3 x (irr-A7-36) + 4 x (irr-A7-63) + 6 x (irr-A7-70)
vtx-A07-717-46-32-a	Δ = 717	bi.bi = 46	b0.bi = 32	16 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-36) + 3 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-216)
vtx-A07-717-46-32-b	Δ = 717	bi.bi = 46	b0.bi = 32	15 x (irr-A7-8) + 2 x (irr-A7-28) + 2 x (irr-A7-36) + 4 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-168)
vtx-A07-717-47-33-a	Δ = 717	bi.bi = 47	b0.bi = 33	2 x (irr-A7-8) + 7 x (irr-A7-28) + 2 x (irr-A7-36) + 5 x (irr-A7-56) + 1 x (irr-A7-216)
vtx-A07-717-47-33-b	Δ = 717	bi.bi = 47	b0.bi = 33	1 x (irr-A7-8) + 7 x (irr-A7-28) + 2 x (irr-A7-36) + 6 x (irr-A7-56) + 1 x (irr-A7-168)
vtx-A07-717-58-36-a	Δ = 717	bi.bi = 58	b0.bi = 36	11 x (irr-A7-8) + 3 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-168) + 1 x (irr-A7-216)
vtx-A07-717-58-36-b	Δ = 717	bi.bi = 58	b0.bi = 36	2 x (irr-A7-8) + 9 x (irr-A7-56) + 2 x (irr-A7-70) + 1 x (irr-A7-120)
vtx-A07-717-58-36-c	Δ = 717	bi.bi = 58	b0.bi = 36	12 x (irr-A7-8) + 2 x (irr-A7-56) + 2 x (irr-A7-70) + 2 x (irr-A7-216)
vtx-A07-717-58-36-d	Δ = 717	bi.bi = 58	b0.bi = 36	10 x (irr-A7-8) + 4 x (irr-A7-56) + 2 x (irr-A7-70) + 2 x (irr-A7-168)
vtx-A07-717-61-37	Δ = 717	bi.bi = 61	b0.bi = 37	1 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-36) + 8 x (irr-A7-70) + 1 x (irr-A7-120)
vtx-A07-717-67-37-a	Δ = 717	bi.bi = 67	b0.bi = 37	16 x (irr-A7-8) + 6 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-70) + 1 x (irr-A7-378)
vtx-A07-717-67-37-b	Δ = 717	bi.bi = 67	b0.bi = 37	16 x (irr-A7-8) + 7 x (irr-A7-28) + 1 x (irr-A7-36) + 1 x (irr-A7-420)
vtx-A07-717-74-40	Δ = 717	bi.bi = 74	b0.bi = 40	9 x (irr-A7-8) + 1 x (irr-A7-36) + 1 x (irr-A7-56) + 2 x (irr-A7-63) + 1 x (irr-A7-70) + 1 x (irr-A7-420)
vtx-A07-717-82-40	Δ = 717	bi.bi = 82	b0.bi = 40	16 x (irr-A7-8) + 5 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-70) + 1 x (irr-A7-336)
vtx-A07-717-83-41	Δ = 717	bi.bi = 83	b0.bi = 41	2 x (irr-A7-8) + 10 x (irr-A7-28) + 1 x (irr-A7-36) + 2 x (irr-A7-56) + 1 x (irr-A7-336)
